image_class,image_paths
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7129_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15235_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5295_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2431_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6641_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7732_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\572_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4744_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2483_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8598_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1968_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4808_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1016_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2115_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\11678_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9376_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4705_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5377_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3211_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1002_Compare.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5626_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7939_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3276_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3947_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17557_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\408_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5942_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16856_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7743_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1185_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3022_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9615_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7570_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7133_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8694_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9146_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4401_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\676_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10681_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3291_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5211_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8209_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1578_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2675_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\327_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6835_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10983_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4661_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4304_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9592_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1506_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7322_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1848_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2471_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5276_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5953_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2737_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8638_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7174_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4643_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\553_Compare.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7080_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5542_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8074_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4598_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3902_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2951_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\43_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7967_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2426_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7851_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15075_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1004_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\179_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5880_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2818_BH_4.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6931_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16306_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4940_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1201_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16762_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8832_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\847_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2636_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17971_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8173_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\268_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3481_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2971_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3354_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\12641_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7930_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5941_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3567_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5200_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6043_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9316_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1746_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9729_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15275_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8858_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\834_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2594_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\79_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2598_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9617_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9346_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7234_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6245_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6759_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1406_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2200_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5001_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5887_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\623_Compare.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9959_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2279_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14073_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\28_42БО_ПУТЬ.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9749_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8704_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7503_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4439_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\887_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17889_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1971_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6520_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7523_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5237_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4770_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2259_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\996_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14607_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4217_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4218_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9708_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4696_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4271_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2066_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3372_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2444_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13903_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7976_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\303_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1847_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1499_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3485_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6932_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8960_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1118_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\18639_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9416_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8452_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\11377_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9127_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8909_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3338_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2087_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4173_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\725_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8229_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7290_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2332_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7852_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6685_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1705_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7780_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9065_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8904_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2463_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1063_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\8821_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2023_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9086_BH_3.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2359_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2288_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4956_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\20042_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14908_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8000_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2806_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9132_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5095_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\380_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13803_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14394_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7185_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6058_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4981_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9028_BH_5.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1740_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2028_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7805_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\679_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1562_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5563_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16180_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9367_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15816_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4105_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\15616_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\909_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5958_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4309_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3832_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7011_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9587_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4519_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4111_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2340_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9150_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6300_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2180_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2714_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1431_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1964_53БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6625_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7418_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3192_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\3060_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5214_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10104_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\10364_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6666_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7430_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5165_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4182_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16462_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\6201_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4135_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14407_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\817_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2832_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13807_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\892_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5385_53БОвверх.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4757_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8100_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6962_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\5112_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17249_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1477_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1205_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2624_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6867_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\16356_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3487_BH_3.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7178_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7461_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7796_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7910_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5611_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9704_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9659_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\774_Compare.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5967_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2591_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\485_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2336_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4244_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\7732_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1935_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9010_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\19832_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9097_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1756_42БО.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\757_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\9107_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8613_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4574_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1880_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\7368_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3822_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\2160_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1508_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\9811_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4194_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\13339_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\11408_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\6355_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4145_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5299_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8025_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\92_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\8579_БОпритертый.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1087_53БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14736_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4827_BH_5.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\5877_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2503_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\3413_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4952_42Торец.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\1080_53БОвверх.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1720_BH_4.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\17710_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1557_42Торец.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\229_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\14495_BH.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\1349_42БО.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\2732_БОпритертый.tiff
0,D:\datasets\avikon_03\learnset\21-12-14\test\42\4444_BH.tiff
1,D:\datasets\avikon_03\learnset\21-12-14\test\53\4822_53БО.tiff
